"Title","Categories: Sub","ASIN"
"Biotrue Contact Lens Solution, Multi-Purpose Solution for Soft Contact Lenses, Lens Case Included, 10 FL OZ","Soaking Solutions, Featured Categories, Sales & Deals","B003H07RXS"
"RYZE Mushroom Coffee | 6 Adaptogenic Mushrooms | USDA Organic | Instant Coffee | MCT Oil | USA Grown | Better Energy, Focus, Digestion, Immunity | Cordyceps, Lion’s Mane, Turkey Tail | 30 Servings","Mushrooms, Health & Household: More Sustainable Products, Supplements Deals, Other Herbal Supplements, Immune Support, Cozy up with coffee, Coffee & Tea, Coffee, Beverages, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea, Instant Coffee","B0DJWV4BQ1"
"humanN SuperBeets Heart Chews, Nitric Oxide and Blood Pressure Support, Grape Seed Extract & Non-GMO Beet Root Powder Energy, Pomegranate Berry Flavor, 180 Count","Grape Seed Extract, Supplements Deals, Other Herbal Supplements","B0DLPGZTBL"
"Amazon Basics Everyday Paper Plates, 10 Inch, Disposable, 100 Count","Plates, All Event ASINs, Paper and Plastics for hosting, Home & Kitchen Features, plates/bowls","B0C2D1FSN6"
"Multivitamin for Women - Daily Womens Multivitamin & Multimineral with Vitamin A, C, D, E, B12, Zinc, Iron. Vitamins for Women - Womens Vitamins for Energy, Focus and Womens Health. 60 Liquid Capsules","Multiminerals, Supplements Deals","B0CVXNRDY5"
"BLUELAND Dishwasher Detergent Tablets, 60 Count, Unscented Plastic-Free Eco Friendly Dishwashing Pods, Natural, Non Toxic, Sustainable","Dishwasher Detergent, Health & Household: More Sustainable Products","B0BDJ9M1TN"
"AZO Cranberry Urinary Tract Health Supplement, 1 Serving : 1 Glass of Cranberry Juice, Sugar Free Cranberry Pills, Non-GMO, 3 Month Supply, 100 Softgels (Pack of 2)","Cranberry, Featured Categories, Supplements Deals, Urinary Tract Health, Other Herbal Supplements, Sales & Deals","B0C61VBVJC"
"ZEISS Pre-Moistened Lens Cleaning Wipes, 600 Count","Cleaning Tissues & Cloths, aed6d4bc-640c-49c2-8833-b86034bd5006_1901","B003O5FCZ6"
"Nature's Bounty Fish Oil 1200 mg, Supports Heart Health with Omega 3 EPA & DHA- 120 Rapid Release Softgels,","Fish Oil, Supplements Deals, Heart Health Supplements","B0C4TFTV1L"
"Retainer and Denture Cleansers 240 Tablets Removes Bad Odors Discoloration Stains Plaque for Cleaning Invisalign Mouth Guard Night Guard and Removable Dental Appliances by M3 Naturals","Cleansers","B09DQ7PCRW"
"Lysol Disinfectant Laundry Sanitizer, Laundry Detergent Additive, Color Safe Bleach Alternative, Laundry Odor Eliminator, Kills Bacteria & Viruses, Crisp Linen Scent, 40 fl oz (pack of 4)","Laundry Detergent, Laundry","B0DGJ8VT2L"
"HOMEXCEL Microfiber Cleaning Cloth,24Pack Cleaning Rag,Cleaning Towels with 4 Color Assorted,11.5""X11.5""(Green/Blue/Yellow/Pink)","Cleaning Cloths","B09PYFYFSB"
